id,Sex,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Calories
613571,male,44,179.0,84.0,6.0,90.0,39.3,26.0
725091,female,24,169.0,64.0,2.0,80.0,38.2,4.0
558404,female,34,160.0,67.0,23.0,99.0,40.6,122.0
417037,female,24,172.0,68.0,10.0,99.0,39.9,55.0
357656,male,25,194.0,98.0,2.0,85.0,38.2,6.0
58304,female,21,165.0,59.0,23.0,106.0,40.8,136.0
361725,male,59,190.0,96.0,13.0,97.0,40.1,80.0
359924,male,24,180.0,78.0,21.0,107.0,41.0,119.0
602793,male,26,184.0,88.0,11.0,88.0,40.1,37.0
473520,female,62,167.0,71.0,28.0,112.0,40.9,203.0
690345,male,44,189.0,88.0,8.0,86.0,39.6,31.0
84545,female,25,149.0,53.0,21.0,100.0,40.3,120.0
272258,male,45,190.0,96.0,16.0,93.0,40.3,84.0
495613,male,46,180.0,83.0,19.0,99.0,40.4,111.0
437977,male,42,179.0,81.0,15.0,99.0,40.3,83.0
545112,male,22,174.0,76.0,11.0,96.0,39.8,45.0
555334,female,31,170.0,66.0,16.0,102.0,40.1,91.0
529955,male,20,185.0,83.0,26.0,107.0,40.9,148.0
325982,male,45,198.0,99.0,12.0,92.0,39.9,59.0
649198,female,40,169.0,68.0,23.0,108.0,40.6,153.0
269786,female,37,171.0,66.0,16.0,95.0,40.2,81.0
164213,male,61,193.0,98.0,26.0,112.0,40.9,230.0
301526,female,56,149.0,54.0,2.0,75.0,37.7,7.0
198658,male,43,194.0,98.0,26.0,111.0,40.8,205.0
102792,male,57,196.0,93.0,11.0,81.0,39.9,40.0
298589,male,50,172.0,74.0,10.0,92.0,39.9,47.0
91120,male,71,188.0,99.0,4.0,91.0,39.2,23.0
240283,male,39,170.0,79.0,8.0,77.0,39.4,16.0
631113,male,37,196.0,96.0,9.0,86.0,39.8,35.0
45399,female,25,171.0,69.0,7.0,83.0,39.2,27.0
628739,female,24,159.0,57.0,17.0,96.0,40.5,87.0
176772,female,20,160.0,59.0,9.0,91.0,39.8,41.0
432820,female,50,161.0,60.0,12.0,89.0,40.0,56.0
283430,female,30,174.0,77.0,12.0,92.0,40.0,54.0
284964,female,56,173.0,73.0,16.0,96.0,40.2,90.0
183184,male,56,189.0,92.0,10.0,86.0,39.7,46.0
643840,female,46,166.0,67.0,16.0,90.0,40.0,73.0
734283,male,21,187.0,89.0,21.0,98.0,40.6,99.0
103679,male,59,181.0,84.0,29.0,115.0,41.0,251.0
322269,female,54,166.0,68.0,21.0,105.0,40.5,132.0
165071,female,64,174.0,73.0,19.0,105.0,40.4,126.0
421758,male,58,197.0,96.0,8.0,86.0,39.9,35.0
157635,female,32,173.0,68.0,14.0,93.0,40.4,65.0
562237,female,28,181.0,77.0,2.0,76.0,37.8,6.0
630031,female,43,169.0,64.0,12.0,95.0,40.4,62.0
221343,female,55,169.0,71.0,17.0,101.0,40.3,100.0
237211,male,43,190.0,91.0,15.0,94.0,40.4,75.0
78120,male,41,168.0,74.0,5.0,83.0,39.1,15.0
162908,male,37,164.0,71.0,10.0,89.0,39.9,34.0
492627,male,48,181.0,82.0,14.0,93.0,40.1,72.0
675285,male,32,172.0,72.0,17.0,97.0,40.2,86.0
435833,female,24,193.0,85.0,17.0,88.0,40.5,66.0
670334,male,41,184.0,88.0,14.0,96.0,40.4,74.0
96906,female,21,156.0,50.0,29.0,105.0,40.8,175.0
317985,female,74,158.0,62.0,11.0,91.0,39.9,57.0
533835,male,57,160.0,62.0,29.0,112.0,40.9,226.0
682406,female,71,178.0,74.0,10.0,96.0,39.9,57.0
613541,male,51,190.0,93.0,25.0,105.0,40.8,181.0
483067,female,45,174.0,70.0,26.0,102.0,41.0,151.0
281341,female,29,181.0,77.0,28.0,109.0,40.7,181.0
549259,male,56,196.0,103.0,12.0,91.0,40.1,65.0
444896,female,32,165.0,61.0,17.0,96.0,40.8,88.0
670941,male,38,192.0,98.0,4.0,90.0,39.0,17.0
521103,male,52,184.0,82.0,21.0,103.0,40.7,143.0
170806,female,63,153.0,55.0,29.0,105.0,41.1,192.0
113368,male,23,164.0,68.0,9.0,97.0,39.4,41.0
120661,female,28,173.0,68.0,16.0,97.0,40.3,83.0
119480,female,54,158.0,54.0,15.0,96.0,40.2,85.0
237227,female,68,162.0,64.0,14.0,93.0,40.1,74.0
547747,male,25,185.0,82.0,26.0,105.0,40.8,151.0
640173,male,35,198.0,102.0,28.0,104.0,40.9,179.0
430270,female,69,168.0,64.0,2.0,85.0,38.0,9.0
423221,female,52,175.0,70.0,20.0,99.0,40.6,113.0
80138,female,59,167.0,66.0,15.0,86.0,40.4,67.0
305393,male,32,181.0,81.0,3.0,81.0,38.6,7.0
233792,male,72,190.0,97.0,13.0,92.0,40.3,83.0
606234,male,40,187.0,88.0,7.0,90.0,39.4,30.0
428890,male,31,187.0,89.0,3.0,90.0,38.6,12.0
559342,female,22,168.0,69.0,1.0,85.0,37.7,3.0
357760,female,21,157.0,59.0,22.0,97.0,40.4,115.0
198733,male,32,170.0,74.0,24.0,112.0,40.8,165.0
636995,male,64,169.0,80.0,11.0,96.0,40.6,65.0
7675,female,35,158.0,56.0,26.0,109.0,40.4,173.0
591012,male,28,186.0,90.0,11.0,93.0,40.0,45.0
680765,female,20,158.0,58.0,22.0,105.0,40.7,124.0
45869,male,25,194.0,95.0,23.0,104.0,40.2,130.0
181297,female,27,173.0,69.0,13.0,92.0,40.1,59.0
553307,female,64,158.0,58.0,15.0,100.0,40.4,88.0
372832,female,25,161.0,61.0,17.0,95.0,40.4,81.0
53426,male,28,192.0,98.0,3.0,91.0,38.8,11.0
747595,male,39,198.0,99.0,25.0,114.0,40.8,197.0
270499,male,22,190.0,96.0,26.0,113.0,40.7,182.0
5441,male,21,189.0,88.0,17.0,101.0,40.3,86.0
596697,female,63,152.0,54.0,14.0,96.0,40.6,86.0
39262,female,44,158.0,58.0,30.0,110.0,40.7,205.0
532569,male,36,158.0,69.0,24.0,99.0,40.7,129.0
44356,male,71,186.0,88.0,24.0,102.0,41.1,179.0
478455,female,25,163.0,60.0,12.0,93.0,40.2,55.0
669596,male,37,192.0,98.0,21.0,103.0,40.5,130.0
569684,male,25,188.0,90.0,8.0,79.0,39.8,13.0
375521,female,54,158.0,54.0,14.0,101.0,40.5,87.0
33218,female,35,171.0,66.0,12.0,89.0,40.0,50.0
152359,male,28,183.0,86.0,11.0,93.0,39.7,47.0
453523,female,22,175.0,66.0,4.0,91.0,39.0,17.0
632044,male,20,177.0,77.0,1.0,77.0,37.4,1.0
531003,male,64,185.0,86.0,8.0,85.0,39.7,36.0
67312,male,21,177.0,84.0,25.0,106.0,40.8,139.0
554678,male,68,175.0,78.0,8.0,86.0,39.3,39.0
322934,male,40,164.0,68.0,16.0,91.0,40.0,63.0
241695,male,51,192.0,97.0,2.0,84.0,38.3,9.0
731949,female,77,169.0,77.0,18.0,94.0,40.7,100.0
741871,female,42,161.0,61.0,15.0,95.0,40.5,79.0
512785,female,29,178.0,74.0,19.0,102.0,40.5,105.0
91423,female,32,163.0,65.0,11.0,92.0,39.8,50.0
330812,male,62,185.0,92.0,7.0,78.0,39.8,26.0
158022,female,52,165.0,62.0,28.0,111.0,40.8,199.0
129619,male,37,171.0,75.0,10.0,98.0,40.0,47.0
632240,female,22,177.0,68.0,22.0,109.0,40.7,137.0
623655,male,38,198.0,99.0,22.0,108.0,40.6,153.0
230262,female,42,163.0,61.0,5.0,86.0,39.0,23.0
255155,male,62,191.0,98.0,4.0,84.0,38.8,18.0
611296,female,31,175.0,69.0,3.0,79.0,38.7,11.0
717600,male,56,184.0,91.0,19.0,103.0,40.9,134.0
313416,female,27,156.0,52.0,9.0,91.0,39.5,42.0
527861,male,53,181.0,83.0,12.0,100.0,40.1,69.0
682430,male,42,172.0,71.0,13.0,91.0,40.1,53.0
145753,male,52,188.0,93.0,24.0,101.0,40.8,157.0
312127,male,30,179.0,81.0,20.0,95.0,40.3,90.0
480421,male,52,166.0,72.0,10.0,97.0,39.6,54.0
45187,female,20,161.0,63.0,15.0,96.0,40.4,73.0
521080,female,29,163.0,60.0,21.0,100.0,40.6,115.0
613537,female,49,160.0,57.0,21.0,94.0,40.7,110.0
219582,male,21,197.0,102.0,21.0,97.0,40.4,103.0
1144,female,56,162.0,56.0,25.0,105.0,40.5,164.0
389185,male,40,177.0,79.0,10.0,91.0,40.0,45.0
488381,female,49,168.0,70.0,21.0,93.0,40.4,102.0
727799,male,45,166.0,63.0,7.0,88.0,39.5,25.0
119316,female,24,152.0,53.0,22.0,105.0,40.5,137.0
639162,female,38,176.0,72.0,2.0,83.0,38.0,7.0
614214,female,38,156.0,59.0,5.0,81.0,39.1,18.0
141034,female,29,169.0,67.0,3.0,89.0,38.6,13.0
15621,male,29,189.0,90.0,13.0,94.0,40.1,57.0
595041,female,40,151.0,53.0,21.0,101.0,40.3,126.0
300723,female,22,158.0,55.0,16.0,98.0,40.4,81.0
142563,male,45,191.0,89.0,7.0,95.0,39.3,36.0
570188,female,54,174.0,72.0,27.0,110.0,40.8,181.0
359008,male,71,190.0,94.0,16.0,90.0,40.2,92.0
160550,male,30,185.0,90.0,11.0,91.0,39.9,44.0
162323,male,24,180.0,78.0,4.0,91.0,38.6,13.0
148737,male,35,190.0,88.0,8.0,93.0,39.4,36.0
37001,male,22,182.0,84.0,11.0,96.0,39.9,44.0
548255,male,45,198.0,102.0,23.0,104.0,40.1,159.0
34329,female,36,162.0,62.0,13.0,93.0,40.4,61.0
643330,male,39,182.0,87.0,22.0,106.0,40.3,142.0
626883,female,64,156.0,54.0,23.0,106.0,40.5,156.0
443400,female,73,152.0,54.0,2.0,83.0,38.2,9.0
708611,female,37,175.0,66.0,4.0,97.0,39.4,20.0
698396,male,38,203.0,111.0,18.0,91.0,40.7,88.0
624606,male,65,186.0,82.0,1.0,86.0,37.9,5.0
745951,female,44,161.0,61.0,15.0,95.0,40.2,77.0
475545,male,34,179.0,81.0,4.0,86.0,38.9,13.0
475719,male,28,178.0,81.0,12.0,88.0,39.5,38.0
256154,male,53,182.0,84.0,11.0,88.0,39.8,48.0
444944,male,73,176.0,75.0,29.0,106.0,40.8,226.0
128208,male,40,179.0,83.0,29.0,111.0,41.1,214.0
146697,female,26,170.0,71.0,6.0,83.0,39.2,22.0
564278,male,68,191.0,94.0,28.0,110.0,40.9,241.0
675362,female,36,170.0,68.0,13.0,94.0,39.9,65.0
609607,female,50,168.0,63.0,7.0,82.0,39.7,27.0
358236,female,52,164.0,64.0,6.0,83.0,39.4,24.0
486455,male,28,183.0,83.0,18.0,91.0,40.6,69.0
334034,female,21,165.0,60.0,28.0,111.0,41.1,179.0
176325,male,32,188.0,92.0,19.0,98.0,40.4,99.0
115029,female,51,159.0,59.0,13.0,92.0,40.0,66.0
129723,female,73,170.0,70.0,15.0,96.0,40.2,81.0
74401,female,41,146.0,54.0,25.0,102.0,40.5,152.0
447009,female,22,170.0,66.0,1.0,84.0,37.7,4.0
76875,male,47,201.0,103.0,23.0,99.0,40.7,145.0
217663,female,41,159.0,59.0,26.0,104.0,40.8,161.0
109467,female,40,168.0,64.0,17.0,95.0,40.5,87.0
430049,male,57,189.0,94.0,28.0,105.0,40.9,210.0
64671,female,20,161.0,61.0,28.0,108.0,40.4,169.0
31718,male,42,190.0,97.0,7.0,90.0,39.4,32.0
114582,male,34,182.0,91.0,27.0,112.0,40.5,192.0
37139,male,54,193.0,96.0,5.0,82.0,39.3,20.0
48502,female,59,166.0,68.0,18.0,105.0,40.3,113.0
627515,male,32,187.0,93.0,1.0,78.0,37.7,3.0
739942,female,30,176.0,71.0,11.0,94.0,39.8,50.0
487979,female,34,163.0,60.0,27.0,103.0,40.7,157.0
482083,female,74,164.0,66.0,10.0,82.0,39.9,46.0
216038,male,57,181.0,82.0,25.0,105.0,40.6,180.0
657108,female,61,166.0,58.0,13.0,90.0,40.4,66.0
513240,female,21,164.0,62.0,20.0,92.0,40.5,87.0
732454,female,48,164.0,66.0,25.0,105.0,40.4,153.0
163099,female,42,157.0,60.0,27.0,103.0,41.0,162.0
15816,male,48,182.0,85.0,23.0,101.0,40.9,138.0
183382,female,53,167.0,68.0,3.0,83.0,38.9,12.0
472057,female,55,163.0,57.0,16.0,101.0,40.3,98.0
71339,female,36,174.0,68.0,9.0,82.0,39.7,32.0
151694,male,24,169.0,69.0,18.0,88.0,40.3,56.0
325715,male,45,198.0,102.0,15.0,103.0,40.5,103.0
326477,female,24,176.0,70.0,10.0,87.0,39.6,39.0
526726,female,59,177.0,75.0,7.0,78.0,39.6,24.0
115916,female,20,169.0,69.0,20.0,97.0,40.6,88.0
211710,female,51,158.0,57.0,24.0,109.0,40.8,164.0
651544,male,31,176.0,77.0,12.0,97.0,39.8,58.0
319427,male,56,186.0,87.0,27.0,100.0,40.5,183.0
176861,male,52,210.0,111.0,21.0,100.0,40.7,145.0
210764,male,61,193.0,91.0,11.0,79.0,40.1,36.0
190163,male,40,201.0,102.0,24.0,106.0,41.0,165.0
49611,female,37,155.0,51.0,26.0,109.0,40.7,175.0
615227,female,79,160.0,61.0,28.0,102.0,40.7,193.0
81099,female,21,174.0,74.0,25.0,109.0,40.9,153.0
161428,male,29,180.0,80.0,16.0,100.0,40.4,73.0
664188,female,29,155.0,54.0,3.0,80.0,38.9,11.0
18768,male,53,184.0,91.0,26.0,111.0,40.9,215.0
679792,female,20,170.0,66.0,13.0,82.0,39.8,45.0
662025,male,25,183.0,84.0,29.0,112.0,40.7,197.0
661578,male,50,185.0,93.0,11.0,95.0,39.8,63.0
457832,female,24,183.0,72.0,5.0,80.0,39.5,12.0
545732,female,23,171.0,62.0,9.0,81.0,39.7,25.0
451949,female,70,181.0,78.0,8.0,96.0,39.9,43.0
310300,male,60,192.0,92.0,1.0,87.0,37.9,5.0
320541,female,32,174.0,71.0,19.0,94.0,40.5,89.0
737839,male,51,196.0,99.0,25.0,102.0,40.9,165.0
679314,male,32,208.0,104.0,2.0,83.0,38.6,6.0
584630,male,45,181.0,87.0,18.0,95.0,40.4,93.0
379555,female,25,156.0,56.0,24.0,98.0,40.7,129.0
568180,female,45,158.0,62.0,23.0,105.0,40.4,147.0
578766,male,41,185.0,91.0,30.0,112.0,41.3,233.0
649564,male,56,192.0,99.0,19.0,96.0,40.2,119.0
665414,male,39,183.0,88.0,7.0,85.0,39.6,24.0
310591,female,44,159.0,58.0,6.0,81.0,39.4,24.0
41643,female,26,171.0,67.0,19.0,96.0,40.4,91.0
463805,male,39,186.0,88.0,16.0,90.0,40.4,65.0
14854,male,25,177.0,79.0,21.0,99.0,40.5,98.0
193421,female,40,163.0,60.0,7.0,86.0,39.7,29.0
180928,female,30,163.0,61.0,14.0,90.0,40.2,61.0
493313,female,25,146.0,51.0,17.0,99.0,40.3,92.0
675493,male,64,191.0,94.0,9.0,85.0,40.1,44.0
220771,male,45,177.0,83.0,14.0,96.0,40.1,73.0
75057,male,22,179.0,79.0,13.0,96.0,39.9,53.0
519346,female,41,148.0,56.0,25.0,97.0,40.2,131.0
439247,female,32,156.0,59.0,13.0,88.0,39.9,54.0
539755,male,33,192.0,89.0,8.0,94.0,39.4,37.0
743015,male,50,187.0,90.0,11.0,88.0,40.0,50.0
501736,male,59,189.0,95.0,5.0,87.0,39.0,23.0
538554,male,69,184.0,85.0,5.0,85.0,38.9,22.0
324624,female,25,164.0,61.0,11.0,93.0,40.0,51.0
498959,male,55,195.0,97.0,2.0,82.0,38.3,8.0
478781,male,34,196.0,93.0,29.0,115.0,40.8,215.0
535140,female,50,172.0,70.0,5.0,82.0,38.8,20.0
521746,female,22,176.0,73.0,8.0,85.0,39.6,30.0
329258,male,36,184.0,85.0,29.0,110.0,40.8,199.0
1318,female,20,170.0,69.0,10.0,86.0,39.9,38.0
38226,male,52,189.0,94.0,18.0,96.0,40.3,104.0
506651,female,65,169.0,68.0,6.0,88.0,39.1,28.0
393274,female,74,157.0,50.0,18.0,97.0,40.1,106.0
573022,female,39,157.0,60.0,23.0,99.0,40.7,129.0
643477,female,37,185.0,82.0,7.0,88.0,39.5,26.0
173818,male,28,184.0,84.0,28.0,102.0,41.2,147.0
129561,female,40,154.0,55.0,20.0,100.0,40.6,113.0
91709,female,43,158.0,59.0,26.0,104.0,40.9,164.0
145841,female,48,177.0,73.0,2.0,93.0,38.3,9.0
207846,male,40,157.0,59.0,24.0,107.0,40.7,164.0
624324,female,60,174.0,70.0,15.0,90.0,40.4,72.0
609809,male,50,198.0,99.0,5.0,92.0,39.0,25.0
284313,female,50,154.0,55.0,23.0,107.0,40.9,156.0
232718,female,24,160.0,55.0,19.0,99.0,40.5,105.0
530159,male,62,192.0,102.0,13.0,92.0,40.3,75.0
213733,male,25,171.0,76.0,20.0,98.0,40.6,93.0
345914,female,57,164.0,68.0,8.0,96.0,39.6,44.0
283103,female,31,164.0,63.0,27.0,108.0,40.8,168.0
718660,female,74,167.0,64.0,22.0,96.0,40.7,128.0
374208,female,39,147.0,54.0,25.0,102.0,41.0,149.0
464002,female,44,170.0,68.0,26.0,101.0,40.8,151.0
749661,female,20,168.0,65.0,16.0,96.0,40.4,75.0
106023,female,34,168.0,63.0,21.0,101.0,40.6,119.0
196619,female,34,179.0,75.0,18.0,97.0,40.7,91.0
671779,male,35,193.0,98.0,11.0,88.0,39.7,41.0
569206,female,21,173.0,72.0,14.0,97.0,40.4,64.0
742399,male,68,183.0,83.0,30.0,112.0,40.9,247.0
421575,female,42,152.0,53.0,13.0,92.0,40.0,64.0
31942,male,42,199.0,102.0,1.0,87.0,37.7,4.0
451953,male,37,185.0,86.0,7.0,87.0,39.7,26.0
406938,female,35,168.0,61.0,4.0,86.0,38.9,16.0
499800,female,26,153.0,52.0,27.0,106.0,40.6,166.0
577845,male,23,183.0,81.0,7.0,93.0,39.6,27.0
62912,female,21,169.0,71.0,10.0,104.0,39.3,50.0
565963,female,47,173.0,71.0,17.0,100.0,40.2,95.0
601847,female,37,170.0,70.0,27.0,111.0,40.9,179.0
318649,male,55,194.0,102.0,21.0,98.0,40.7,134.0
630433,female,37,168.0,63.0,29.0,105.0,41.0,180.0
650059,female,58,160.0,63.0,20.0,101.0,40.4,124.0
545969,male,25,178.0,77.0,25.0,98.0,40.6,111.0
11592,female,64,156.0,60.0,12.0,93.0,40.1,66.0
620306,male,46,185.0,85.0,14.0,91.0,40.3,65.0
106496,male,40,194.0,102.0,15.0,92.0,40.2,73.0
19797,female,43,162.0,67.0,15.0,97.0,39.9,81.0
364333,female,29,167.0,68.0,20.0,95.0,40.5,98.0
347749,female,26,173.0,70.0,11.0,83.0,40.1,36.0
93178,male,39,189.0,94.0,17.0,90.0,40.6,75.0
214029,male,25,181.0,82.0,3.0,82.0,38.4,7.0
292720,male,41,184.0,85.0,14.0,96.0,40.3,73.0
91326,male,45,175.0,75.0,3.0,83.0,38.7,11.0
470626,female,25,157.0,61.0,10.0,90.0,40.3,45.0
555013,male,72,176.0,76.0,12.0,88.0,40.1,67.0
686802,male,71,191.0,99.0,6.0,90.0,39.4,38.0
200574,female,27,169.0,65.0,4.0,82.0,38.9,13.0
552164,male,24,191.0,95.0,11.0,85.0,40.0,35.0
159090,male,45,187.0,85.0,28.0,107.0,40.9,195.0
106083,male,22,174.0,74.0,5.0,81.0,39.4,10.0
653791,male,48,195.0,101.0,2.0,72.0,38.5,5.0
146880,female,41,181.0,77.0,20.0,102.0,40.6,115.0
388768,female,73,169.0,72.0,24.0,106.0,40.7,165.0
691283,male,44,188.0,88.0,5.0,85.0,39.0,18.0
581974,male,36,177.0,82.0,19.0,106.0,40.4,116.0
499572,male,35,189.0,98.0,22.0,106.0,40.6,146.0
749207,male,32,188.0,88.0,7.0,90.0,39.5,26.0
152578,female,24,181.0,79.0,20.0,101.0,40.6,105.0
225023,female,27,166.0,69.0,6.0,88.0,39.4,25.0
376184,male,42,191.0,88.0,1.0,87.0,37.8,5.0
674094,female,30,168.0,66.0,4.0,86.0,39.4,16.0
713384,male,41,184.0,91.0,14.0,99.0,40.2,80.0
713294,female,38,163.0,66.0,29.0,106.0,41.1,180.0
48075,male,69,188.0,90.0,12.0,88.0,40.0,64.0
294657,female,21,169.0,63.0,18.0,100.0,40.5,91.0
45266,female,53,153.0,51.0,19.0,98.0,40.6,109.0
412403,male,54,175.0,83.0,6.0,81.0,39.5,19.0
437,male,59,183.0,87.0,5.0,88.0,39.1,21.0
481242,male,54,183.0,87.0,10.0,90.0,40.1,49.0
242797,male,54,194.0,96.0,25.0,99.0,40.6,146.0
63315,male,65,197.0,92.0,21.0,108.0,40.7,169.0
742793,male,74,183.0,88.0,7.0,82.0,39.5,31.0
667755,male,48,176.0,78.0,13.0,96.0,40.1,70.0
446237,female,59,151.0,55.0,26.0,101.0,40.9,161.0
201206,male,31,173.0,73.0,14.0,101.0,39.7,78.0
513388,female,27,175.0,71.0,10.0,94.0,39.9,45.0
652628,female,55,157.0,63.0,19.0,92.0,40.4,96.0
426809,male,48,180.0,87.0,15.0,94.0,40.0,76.0
135465,female,39,161.0,61.0,30.0,108.0,41.2,200.0
658913,male,35,193.0,99.0,24.0,107.0,40.9,164.0
94040,female,75,161.0,61.0,14.0,96.0,39.7,84.0
71987,female,25,164.0,61.0,19.0,97.0,40.5,99.0
65795,female,21,170.0,66.0,21.0,104.0,40.6,121.0
264778,male,59,206.0,111.0,27.0,112.0,40.9,236.0
711616,female,20,156.0,54.0,1.0,83.0,37.7,4.0
725769,female,54,158.0,58.0,7.0,90.0,39.6,35.0
719010,male,44,181.0,83.0,28.0,111.0,40.9,210.0
558220,female,22,169.0,60.0,21.0,103.0,40.7,117.0
544411,male,48,174.0,82.0,10.0,92.0,39.8,48.0
560229,female,26,164.0,59.0,25.0,105.0,40.6,151.0
185177,female,23,175.0,66.0,13.0,102.0,40.3,72.0
524688,male,46,175.0,76.0,11.0,94.0,39.9,53.0
185058,female,34,181.0,79.0,27.0,102.0,40.8,142.0
69707,male,68,188.0,90.0,5.0,95.0,39.5,31.0
320949,female,54,169.0,69.0,15.0,106.0,40.2,98.0
93139,male,50,177.0,83.0,9.0,96.0,40.0,50.0
12390,female,23,180.0,75.0,16.0,90.0,40.4,67.0
87539,male,73,188.0,90.0,17.0,97.0,40.6,118.0
462438,male,24,183.0,83.0,12.0,95.0,39.6,46.0
466884,female,51,160.0,59.0,12.0,88.0,39.9,55.0
613769,female,37,165.0,60.0,20.0,97.0,40.6,107.0
338967,male,52,182.0,87.0,17.0,103.0,40.2,114.0
482160,male,52,190.0,90.0,12.0,92.0,39.7,63.0
108371,female,22,161.0,62.0,3.0,93.0,38.9,13.0
151648,female,39,160.0,59.0,24.0,106.0,40.4,149.0
149668,male,25,161.0,61.0,22.0,102.0,40.7,106.0
356466,female,47,158.0,54.0,22.0,96.0,40.7,120.0
224153,female,41,159.0,60.0,21.0,107.0,40.5,128.0
713287,male,40,173.0,77.0,2.0,80.0,38.4,5.0
633825,female,66,171.0,64.0,15.0,98.0,40.3,88.0
653517,male,33,186.0,93.0,13.0,95.0,39.9,58.0
206041,female,50,173.0,68.0,11.0,81.0,39.6,34.0
339578,female,29,168.0,58.0,26.0,110.0,40.7,168.0
577572,male,58,187.0,95.0,10.0,88.0,39.8,48.0
305095,male,33,182.0,87.0,15.0,91.0,40.1,59.0
429755,female,36,162.0,63.0,24.0,103.0,40.9,144.0
272752,male,51,184.0,94.0,19.0,104.0,41.0,135.0
90584,male,29,189.0,85.0,12.0,89.0,40.1,44.0
233442,male,34,192.0,89.0,17.0,90.0,40.6,65.0
288328,female,21,178.0,76.0,25.0,109.0,40.6,156.0
593529,male,41,187.0,82.0,19.0,105.0,40.2,119.0
652815,male,20,193.0,86.0,13.0,90.0,40.4,45.0
715563,male,64,190.0,93.0,20.0,101.0,40.6,142.0
645010,female,41,174.0,70.0,23.0,104.0,40.5,140.0
13854,female,48,161.0,59.0,13.0,101.0,39.8,76.0
294575,female,20,168.0,65.0,1.0,71.0,38.0,2.0
7008,female,53,180.0,78.0,23.0,105.0,40.6,152.0
520229,female,63,171.0,69.0,11.0,92.0,39.9,56.0
163863,male,21,186.0,85.0,14.0,100.0,40.1,66.0
468422,male,48,185.0,81.0,10.0,86.0,39.8,42.0
499021,male,20,179.0,84.0,5.0,89.0,39.1,16.0
129276,female,75,171.0,69.0,23.0,94.0,40.8,126.0
439236,male,33,179.0,83.0,10.0,95.0,39.7,44.0
103644,female,54,158.0,60.0,7.0,83.0,39.8,31.0
242774,male,52,172.0,77.0,2.0,81.0,37.9,6.0
78727,female,34,173.0,72.0,1.0,86.0,37.6,4.0
413329,male,52,179.0,81.0,29.0,108.0,40.9,214.0
34088,female,58,164.0,59.0,28.0,114.0,40.9,213.0
32201,female,26,173.0,69.0,7.0,88.0,39.6,29.0
199145,female,21,157.0,51.0,28.0,103.0,40.7,161.0
442334,female,55,166.0,64.0,9.0,90.0,39.6,43.0
6717,male,26,191.0,91.0,10.0,93.0,40.0,42.0
550189,male,31,179.0,81.0,25.0,114.0,40.9,179.0
441402,male,58,195.0,96.0,23.0,103.0,40.9,169.0
734421,female,54,158.0,59.0,8.0,87.0,39.5,36.0
238300,female,26,154.0,48.0,11.0,99.0,39.7,61.0
342372,female,54,159.0,63.0,11.0,87.0,39.8,49.0
93471,female,32,161.0,61.0,25.0,111.0,40.8,174.0
142514,male,25,183.0,81.0,27.0,112.0,40.9,177.0
246221,male,51,193.0,94.0,1.0,80.0,37.4,3.0
524411,male,38,183.0,87.0,28.0,104.0,40.6,181.0
228711,male,49,172.0,74.0,14.0,93.0,40.4,68.0
638764,male,71,174.0,76.0,10.0,86.0,40.0,55.0
582243,male,25,178.0,81.0,26.0,108.0,40.9,158.0
161795,male,73,187.0,98.0,27.0,112.0,41.0,243.0
715571,male,57,176.0,82.0,8.0,92.0,39.7,40.0
743653,female,34,159.0,60.0,22.0,104.0,40.5,140.0
380224,male,75,186.0,92.0,10.0,94.0,39.9,78.0
286886,male,62,198.0,96.0,13.0,89.0,40.0,68.0
606516,male,45,187.0,89.0,6.0,92.0,39.3,28.0
58144,female,22,173.0,71.0,4.0,80.0,39.3,13.0
305798,male,48,175.0,73.0,17.0,92.0,40.6,80.0
351853,female,56,164.0,61.0,22.0,98.0,40.4,127.0
388963,male,27,179.0,79.0,26.0,109.0,40.8,172.0
741448,female,25,165.0,62.0,5.0,89.0,39.5,21.0
193089,female,48,155.0,60.0,19.0,96.0,40.4,103.0
332156,male,30,164.0,69.0,12.0,91.0,40.2,40.0
391326,female,37,169.0,68.0,16.0,97.0,40.5,83.0
497206,female,52,174.0,68.0,3.0,92.0,38.8,14.0
259715,male,28,181.0,82.0,29.0,106.0,40.8,180.0
406589,male,31,187.0,98.0,18.0,102.0,40.4,105.0
468959,female,55,184.0,81.0,18.0,99.0,40.7,101.0
482318,male,50,174.0,74.0,1.0,86.0,37.4,4.0
121419,male,45,183.0,90.0,4.0,85.0,39.0,14.0
393304,female,52,167.0,62.0,21.0,100.0,40.2,120.0
673012,female,53,176.0,73.0,29.0,105.0,41.0,188.0
87537,male,39,192.0,96.0,2.0,82.0,38.0,6.0
311109,female,36,163.0,60.0,5.0,85.0,39.2,20.0
701507,female,47,158.0,57.0,18.0,96.0,40.4,94.0
103222,male,43,177.0,80.0,25.0,103.0,40.6,156.0
403938,female,21,171.0,69.0,20.0,101.0,40.4,103.0
424280,male,29,194.0,87.0,11.0,87.0,40.0,34.0
228287,male,22,175.0,71.0,9.0,97.0,40.6,40.0
177728,female,43,158.0,59.0,10.0,89.0,39.9,45.0
327425,female,37,161.0,61.0,23.0,98.0,40.6,124.0
254179,female,72,160.0,64.0,26.0,111.0,40.9,205.0
301064,female,46,172.0,70.0,27.0,105.0,40.7,171.0
105916,female,30,169.0,65.0,13.0,100.0,40.3,69.0
